2021-03-30 22:31:34,b'RT @BitTorrent: \xf0\x9f\xa4\x9d#BitTorrent struck a partnership with #Huawei in 2020!\n\n#BitTorrent  #BTT #BTFS #DLive #uTorrent \n\n@BitTorrent @justinsunt\xe2\x80\xa6'
2021-03-30 22:31:25,b'RT @defi_hungry: Hello Huawei  when will you produce 5G wifi dongle .....\n\nThis is a picture  of the 4g lte wifi dongle ... we need the 5G\xe2\x80\xa6'
2021-03-30 22:31:16,"b'\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x8e\xbc\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\nThe song [Azima] is from Huawei Music,you can click the below link to enjoy it. https://t.co/h9mBUovlmJ'"
2021-03-30 22:30:46,"b'@Dafydd_62 Everytime you use an app on Android, it uses a default version of Google media services (maps, photos et\xe2\x80\xa6 https://t.co/Qnd09buxEP'"
2021-03-30 22:30:40,b'Hello Huawei  when will you produce 5G wifi dongle .....\n\nThis is a picture  of the 4g lte wifi dongle ... we need\xe2\x80\xa6 https://t.co/gmx6OwygU8'
2021-03-30 22:29:28,b'@sejwonistrade 1 adet A51 ve 1 adet Huawei p smart 2019'
2021-03-30 22:29:28,b'@aanatamez huawei watch fit o un Xiaomi mi watch'
2021-03-30 22:29:21,"b'RT @Yfm: WIN a Huawei P40 Lite with @ShowmaxOnline &amp; MTN! \n\nPost your fave Showmax shows you are watching now, tag us &amp; #ShowmaxandMTNData\xe2\x80\xa6'"
2021-03-30 22:28:44,b'RT @Huawei: What special kind of powerful \xe2\x80\x9cbody\xe2\x80\x9d and fast-thinking \xe2\x80\x9cbrain\xe2\x80\x9d does #Huawei use to process massive amounts of data for its annu\xe2\x80\xa6'
2021-03-30 22:26:45,"b'RT @BrendanCarrFCC: Despite the FCC determining that Huawei, ZTE, and other entities pose national security threats, they can continue to i\xe2\x80\xa6'"
2021-03-30 22:26:09,b'RT @appledaily_hk: Chinese smartphone makers #Huawei and #Xiaomi have joined a boycott of #Nike and #Adidas by suspending downloads of the\xe2\x80\xa6'
2021-03-30 22:25:07,b'RT @ZyiteGadgets: UPDATE 1-FCC commissioner to urge tougher steps on Chinese network equipment https://t.co/AkeAW062eh https://t.co/4tPNMmj\xe2\x80\xa6'
2021-03-30 22:24:43,b'@ZombieSaki @Fabian_Menzel_ @Nico_Benz_ @HuaweiMobile @Huawei_Germany The photo is like 90% accurate but one small\xe2\x80\xa6 https://t.co/rK4blOsmQv'
2021-03-30 22:24:36,b'UPDATE 1-FCC commissioner to urge tougher steps on Chinese network equipment https://t.co/AkeAW062eh https://t.co/4tPNMmjiyY'
2021-03-30 22:23:21,b'The U.S. FCC commissioner \xe2\x81\xa6@BrendanCarrFCC\xe2\x81\xa9 on Tuesday called for new steps to ensure Huawei &amp; ZTE equipment is bar\xe2\x80\xa6 https://t.co/iVYB42GJTU'
2021-03-30 22:23:19,b'RT @Dre_Ova: 18 Brand Names You Might Have Been Pronouncing Wrongly Your Whole Life\n\n.\n\n THREAD...\n\n.\n\n1. Huawei https://t.co/ZYimplXZ8m'
2021-03-30 22:23:12,"b'RT @androidcentral: Xiaomi, Samsung, and Huawei all helped make MediaTek a big winner in 2020 \nhttps://t.co/YiXbAl5qOE'"
2021-03-30 22:21:03,"b""Phone recommendations? I've always had either Samsung, Google or Huawei. Never had an Apple product. Not sure if I'\xe2\x80\xa6 https://t.co/JsGLWkMPt4"""
2021-03-30 22:19:07,"b""@1d3nn1ss @Fabian_Menzel_ @Nico_Benz_ @HuaweiMobile @Huawei_Germany We don't know that yet... It's not an official\xe2\x80\xa6 https://t.co/5ugMUSbrcM"""
2021-03-30 22:18:54,b'A lawyer for Huawei executive Meng Wanzhou has stated that the extradition request from the United States is in con\xe2\x80\xa6 https://t.co/0wqFcLqq58'
